person_id,birthdate,school,country,height,weight,season_exp,position,rosterstatus,games_played_current_season_flag
77479,1939-04-11,St. Bonaventure,USA,6-2,185.0,1,Guard,Inactive,N
77480,1925-10-22,Texas-Austin,USA,5-10,170.0,11,Guard,Inactive,N
1631213,1999-03-07,Connecticut,USA,6-6,215.0,1,Guard,Active,N
1630231,2001-01-06,IMG Academy (FL),USA,6-7,215.0,3,Forward,Active,N
469,1972-11-29,Kentucky,USA,6-8,247.0,12,Forward,Inactive,N
77482,1928-02-05,Canisius,USA,5-10,174.0,2,Guard,Inactive,N
193,1966-12-14,Tennessee State,USA,6-8,255.0,14,Forward,Inactive,N
2046,1977-10-11,Oklahoma State,USA,6-5,222.0,10,Guard,Inactive,N
1628412,1994-04-03,Kansas,USA,5-11,190.0,5,Guard,Inactive,N
763,1967-07-31,Maryland,USA,6-9,250.0,14,Forward-Center,Inactive,N
77483,1948-10-03,Temple,USA,6-9,220.0,3,Forward,Inactive,N
1628999,1996-08-14,Georgia,USA,6-8,240.0,2,Forward,Inactive,N
1629726,1996-10-24,Lipscomb,USA,6-6,215.0,4,Guard,Active,N
1628493,1992-10-08,Louisville,Australia,6-10,230.0,1,Forward-Center,Inactive,N
1629751,1995-07-11,Purdue,USA,6-4,200.0,3,Guard,Inactive,N
1631097,2002-06-19,Arizona,Canada,6-5,210.0,1,Guard-Forward,Active,N
77484,1959-08-24,Wisconsin,USA,6-1,170.0,9,Guard,Inactive,N
202083,1986-10-14,Marquette,USA,6-5,220.0,14,Guard,Active,N
77485,1923-02-23,Utah State,USA,6-4,190.0,5,Forward,Inactive,N
77486,1969-02-19,Texas-El Paso,USA,6-8,250.0,2,Forward,Inactive,N
101131,1983-02-18,Cincinnati,USA,6-7,260.0,10,Forward,Inactive,N
77487,1955-11-21,North Carolina-Charlotte,USA,6-8,205.0,11,Forward,Inactive,N
137,1965-09-12,Florida,USA,6-4,190.0,13,Guard,Inactive,N
77489,1946-01-03,Dayton,USA,6-4,200.0,7,Forward,Inactive,N
77490,1954-03-19,Indiana,USA,6-6,215.0,7,Forward,Inactive,N
101118,1984-04-04,North Carolina,USA,6-9,266.0,5,Center-Forward,Inactive,N
77492,1953-03-17,Furman,USA,6-8,225.0,2,Forward,Inactive,N
77495,1957-10-17,Iowa,USA,6-7,205.0,1,Forward,Inactive,N
77494,1948-05-11,Tuskegee,USA,6-2,185.0,1,Guard,Inactive,N
201953,1987-06-11,Virginia Commonwealth,USA,6-3,175.0,5,Guard,Inactive,N
201564,1987-11-05,Southern California,USA,6-5,210.0,9,Guard,Inactive,N
1630219,1997-09-05,Louisiana State,USA,6-4,205.0,3,Guard,Inactive,N
77496,1968-06-19,Texas-Austin,USA,6-2,190.0,3,Guard,Inactive,N
77497,1923-09-23,Michigan State,USA,6-3,210.0,1,Forward,Inactive,N
201601,1986-09-09,UCLA,Cameroon,6-8,230.0,13,Forward,Inactive,N
2788,1980-12-30,Spirou Charleroi,Belgium,7-0,255.0,8,Center,Inactive,N
77498,1951-09-25,North Carolina,USA,6-9,210.0,14,Center,Inactive,N
203949,1993-01-04,North Carolina,USA,6-9,230.0,4,Forward,Inactive,N
77499,1905-04-14,Maryland-Eastern Shore,USA,6-3,190.0,1,Forward,Inactive,N
1630540,2000-09-08,West Virginia,USA,6-2,195.0,2,Guard,Active,N
203492,1991-06-12,Detroit,USA,6-3,190.0,4,Guard,Inactive,N
737,1964-04-22,Morehead State,USA,6-6,244.0,5,Forward,Inactive,N
77500,1935-07-05,St. Bonaventure,USA,6-2,178.0,3,Guard,Inactive,N
77502,1967-08-19,Purdue,USA,6-8,240.0,1,Forward,Inactive,N
101119,1984-09-25,North Carolina,USA,6-4,215.0,5,Guard,Inactive,N
77503,1922-03-02,Seton Hall,USA,5-11,180.0,2,Guard,Inactive,N
77504,1953-08-25,UCLA,USA,6-3,190.0,3,Guard,Inactive,N
77505,1946-07-26,Drake,USA,6-3,175.0,3,Guard,Inactive,N
77507,1905-04-02,Wayne State,USA,Unknown,0.0,1,Unknown,Inactive,N
1820,1975-08-24,Southern Mississippi,USA,6-7,200.0,1,Guard-Forward,Inactive,N
962,1974-02-01,Kentucky,USA,6-10,245.0,10,Forward,Inactive,N
1043,1973-10-28,Marquette,USA,6-11,235.0,5,Center,Inactive,N
1627775,1995-10-25,UNLV,USA,6-7,181.0,6,Guard,Inactive,N
77509,1963-02-07,Villanova,USA,6-6,185.0,1,Guard,Inactive,N
77510,1947-08-30,Tennessee State,USA,6-1,180.0,3,Guard,Inactive,N
2082,1977-04-19,Northern Arizona,USA,7-0,270.0,1,Center,Inactive,N
77512,1925-09-19,Pennsylvania,USA,6-2,190.0,1,Guard,Inactive,N
45,1967-05-27,Florida State,USA,6-8,230.0,13,Forward,Inactive,N
77513,1930-04-09,Northwestern State,USA,6-5,195.0,1,Forward,Inactive,N
204456,1992-03-25,Arizona,USA,6-1,190.0,8,Guard,Active,N
77516,1962-03-10,Michigan,USA,6-11,240.0,8,Center,Inactive,N
1741,1977-12-06,UCLA,USA,6-10,245.0,9,Forward-Center,Inactive,N
77517,1950-09-11,California State-Northridge,USA,6-4,180.0,3,Guard,Inactive,N
200840,1984-05-27,Maryland,USA,6-5,192.0,1,Guard,Inactive,N
77518,1960-02-08,Louisville,USA,6-9,215.0,3,Forward,Inactive,N
1628571,1993-12-20,Louisiana Tech,USA,6-8,225.0,1,Forward,Inactive,N
1626191,1995-02-05,Syracuse,USA,6-9,215.0,4,Forward,Inactive,N
77520,1956-10-05,Oklahoma,USA,6-4,190.0,1,Guard,Inactive,N
723,1972-02-26,Arkansas,USA,6-4,180.0,1,Guard,Inactive,N
1365,1963-06-04,Wichita State,USA,6-7,205.0,12,Forward,Inactive,N
1629667,1998-01-31,San Diego State,USA,6-9,205.0,4,Forward-Center,Active,N
77523,1948-04-02,Western Kentucky,USA,6-11,228.0,5,Center,Inactive,N
203909,1993-02-09,Clemson,USA,6-6,205.0,4,Guard-Forward,Inactive,N
203926,1992-01-03,Creighton,USA,6-6,225.0,9,Forward,Active,N
1630253,1996-11-03,Butler,USA,6-6,195.0,2,Forward,Inactive,N
77524,1962-07-20,California-Irvine,USA,6-8,210.0,4,Forward,Inactive,N
77525,1952-03-18,Long Beach State,USA,6-6,190.0,3,Forward,Inactive,N
1075,1969-02-13,New Orleans,USA,6-10,232.0,1,Center,Inactive,N
77527,1959-11-13,Memphis,USA,6-9,215.0,6,Forward,Inactive,N
686,1974-09-07,Alabama,USA,6-9,245.0,16,Forward-Center,Inactive,N
77528,1953-10-04,Central Michigan,USA,6-3,190.0,7,Guard,Inactive,N
200829,1982-04-26,Oklahoma State,USA,6-7,229.0,1,Forward,Inactive,N
203956,1992-06-06,Michigan,USA,6-10,255.0,3,Forward,Inactive,N
77530,1959-07-29,Michigan,USA,6-5,190.0,9,Forward,Inactive,N
77531,1939-09-16,Utah,USA,6-9,225.0,3,Center,Inactive,N
77532,1950-08-12,Indiana,USA,6-8,235.0,7,Forward,Inactive,N
77534,1949-06-14,Wake Forest,USA,6-8,240.0,1,Forward,Inactive,N
1630787,1997-09-30,Oklahoma State,USA,6-7,220.0,1,Forward,Inactive,N
203585,1991-07-29,Kansas State,USA,6-4,205.0,7,Guard,Active,N
77536,1928-09-07,St. John's (NY),USA,6-2,180.0,4,Guard,Inactive,N
77535,1951-07-10,Marquette,USA,6-3,175.0,1,Guard,Inactive,N
77537,1926-01-25,St. John's (NY),USA,6-0,180.0,11,Guard,Inactive,N
201187,1985-10-20,Fresno State,USA,6-9,235.0,7,Forward,Inactive,N
1450,1957-12-19,Minnesota,USA,6-10,210.0,13,Forward,Inactive,N
29,1972-07-30,Marquette,USA,Unknown,0.0,7,Center,Inactive,N
976,1974-10-22,North Carolina,USA,6-4,190.0,11,Guard,Inactive,N
77540,1949-01-21,Eastern Michigan,USA,6-7,225.0,4,Forward,Inactive,N
77541,1959-01-08,Creighton,USA,6-5,195.0,6,Forward,Inactive,N
77542,1963-02-16,Loyola-Marymount,USA,6-7,200.0,1,Forward,Inactive,N
77543,1944-10-06,New York University,USA,6-5,195.0,7,Forward,Inactive,N
365,1966-10-10,Alabama,USA,6-10,241.0,15,Forward,Inactive,N
243,1972-10-02,Temple,USA,6-5,209.0,14,Guard,Inactive,N
77545,1964-10-21,Southern Methodist,USA,6-4,190.0,2,Forward,Inactive,N
77546,1919-01-01,North Carolina,USA,6-6,185.0,6,Forward,Inactive,N
203590,1990-08-27,Miami,USA,6-5,220.0,1,Guard,Inactive,N
1628035,1992-09-17,Wisconsin-Green Bay,USA,6-7,215.0,5,Forward,Inactive,N
1629162,1996-04-09,Southern California,USA,6-0,185.0,4,Guard,Active,N
203463,1993-02-11,Kansas,USA,6-3,195.0,10,Guard,Inactive,N
77548,1942-04-03,Drake,USA,6-7,230.0,8,Forward,Inactive,N
2693,1979-11-05,Bowling Green,USA,6-2,190.0,5,Guard,Inactive,N
1728,1975-11-17,Duke,USA,Unknown,0.0,3,Forward,Inactive,N
77551,1928-12-03,St. John's (NY),USA,6-1,185.0,8,Guard,Inactive,N
203,1964-08-03,North Carolina State,USA,6-5,210.0,12,Guard-Forward,Inactive,N
77553,1952-05-26,Maryland,USA,6-11,215.0,11,Forward,Inactive,N
77554,1948-03-11,Columbia,USA,6-5,215.0,9,Forward,Inactive,N
77555,1936-03-11,Bradley,USA,6-5,205.0,4,Forward,Inactive,N
77558,1959-06-08,California,USA,6-11,235.0,8,Center,Inactive,N
77559,1926-09-24,San Francisco,USA,6-6,210.0,2,Center,Inactive,N
202077,1987-06-01,Marquette,USA,6-3,200.0,3,Guard,Inactive,N
77562,1938-10-22,St. Joseph's (PA),USA,6-1,170.0,2,Guard,Inactive,N
77561,1951-01-31,Marquette,USA,6-9,195.0,6,Forward,Inactive,N
77563,1930-02-14,Purdue,USA,6-3,185.0,1,Guard,Inactive,N
2101,1978-07-03,DePaul,USA,6-4,210.0,1,Guard,Inactive,N
203895,1991-03-28,Tennessee,USA,6-5,179.0,5,Guard,Inactive,N
77566,1943-06-08,Miles,USA,6-3,185.0,1,Guard,Inactive,N
77567,1950-04-18,Long Beach State,USA,6-8,200.0,1,Forward,Inactive,N
77568,1922-04-18,Rhode Island,USA,6-3,175.0,2,Forward,Inactive,N
2098,1979-04-04,Kyiv,Ukraine,6-10,253.0,8,Forward,Inactive,N
201975,1987-08-21,Kentucky,USA,6-4,210.0,11,Guard,Inactive,N
77570,1947-07-10,Colorado,USA,6-8,215.0,5,Forward,Inactive,N
77572,1922-05-20,Tennessee,USA,6-5,195.0,3,Forward,Inactive,N
77573,1930-10-30,Dayton,USA,6-7,208.0,5,Forward,Inactive,N
203539,1988-03-04,Wichita State,Israel,6-3,191.0,2,Guard,Inactive,N
77576,1944-10-19,Villanova,USA,6-1,165.0,2,Guard,Inactive,N
1629740,1991-01-26,                                   ,Italy,6-9,236.0,3,Forward,Inactive,N
203097,1990-06-20,Syracuse,Brazil,7-0,255.0,2,Center,Inactive,N
1629001,1998-05-28,Southern California,USA,6-2,200.0,5,Guard,Active,N
77577,1916-02-13,Duquesne,USA,5-9,170.0,1,Forward,Inactive,N
77578,1948-05-13,Marquette,USA,6-1,175.0,6,Guard,Inactive,N
77579,1933-04-21,Minnesota,USA,6-0,168.0,2,Guard,Inactive,N
77580,1949-10-16,Auburn,USA,6-2,195.0,10,Guard,Inactive,N
77581,1922-10-02,Illinois,USA,6-0,168.0,1,Guard,Inactive,N
200822,1983-09-07,George Washington,USA,6-9,235.0,4,Forward,Inactive,N
1500,1976-05-18,Kentucky,USA,6-7,215.0,9,Guard-Forward,Inactive,N
77582,1953-10-26,Southern Illinois,USA,6-10,215.0,10,Center,Inactive,N
77583,1940-03-16,Tennessee State,USA,6-2,180.0,1,Guard,Inactive,N
1630241,1996-05-15,Utah State,USA,6-4,205.0,3,Guard,Active,N
77584,1938-10-26,St. Mary's (CA),USA,6-6,215.0,10,Forward,Inactive,N
1629002,1997-03-22,Southern California,USA,6-9,225.0,5,Forward-Center,Active,N
77586,1953-04-21,UCLA,USA,6-9,215.0,4,Forward,Inactive,N
77587,1924-08-08,No School,USA,6-5,210.0,6,Forward,Inactive,N
77588,1960-03-24,Houston,USA,6-9,220.0,2,Forward,Inactive,N
1626175,1994-07-09,Louisiana State,USA,6-8,235.0,4,Center-Forward,Inactive,N
203114,1991-08-12,Texas A&M,USA,6-7,222.0,11,Forward,Active,N
77589,1916-09-22,Ford City HS (PA),USA,6-0,180.0,1,Guard,Inactive,N
77590,1925-10-20,DePaul,USA,6-8,230.0,6,Center,Inactive,N
600012,1924-06-18,DePaul,USA,6-10,245.0,7,Center,Inactive,N
77591,1948-04-08,Minnesota,USA,6-7,210.0,1,Forward,Inactive,N
77593,1928-10-21,Hamline,USA,6-7,230.0,10,Forward,Inactive,N
77594,1928-02-02,Western Illinois,USA,6-7,210.0,1,Center,Inactive,N
101223,1983-04-13,Kansas,USA,6-1,190.0,2,Guard,Inactive,N
101139,1987-03-18,No College,USA,6-6,220.0,16,Guard,Inactive,N
2032,1981-10-09,East St. Louis HS (IL),USA,6-9,235.0,8,Forward,Inactive,N
77596,1940-07-05,Seattle,USA,6-4,195.0,9,Guard,Inactive,N
2545,1985-06-20,Hemoform,Serbia,7-0,275.0,10,Center,Inactive,N
77598,1923-05-03,Cornell,USA,6-3,195.0,1,Forward,Inactive,N
1889,1976-03-19,Utah,USA,6-3,200.0,18,Guard,Inactive,N
292,1971-10-22,Michigan State,USA,6-9,255.0,8,Forward,Inactive,N
77605,1924-11-24,North Carolina,USA,6-3,190.0,1,Forward,Inactive,N
77603,1956-07-09,Cincinnati,USA,6-10,230.0,1,Forward,Inactive,N
1802,1976-04-12,Purdue,USA,7-0,261.0,15,Center-Forward,Inactive,N
203121,1990-03-21,Kentucky,USA,6-6,225.0,6,Forward,Inactive,N
77602,1958-04-26,Toledo,USA,6-6,215.0,1,Forward,Inactive,N
77599,1931-06-18,Syracuse,USA,6-8,225.0,2,Forward,Inactive,N
77600,1923-07-28,North Carolina,USA,6-4,230.0,1,Center,Inactive,N
1630627,1997-11-09,North Carolina-Greensboro,USA,Unknown,0.0,0,Unknown,Inactive,N
77601,1943-07-19,Notre Dame,USA,6-5,205.0,2,Forward,Inactive,N
1626259,1993-03-06,Holy Cross,USA,6-7,210.0,4,Guard-Forward,Inactive,N
2034,1980-02-19,Florida,USA,6-8,218.0,18,Guard-Forward,Inactive,N
932,1970-04-06,Arkansas,USA,6-9,315.0,10,Center,Inactive,N
203113,1992-11-18,Baylor,USA,6-9,210.0,4,Forward,Inactive,N
77604,1915-07-30,Duquesne,USA,6-2,190.0,1,Forward,Inactive,N
168,1970-01-25,Arizona,USA,6-7,220.0,11,Forward,Inactive,N
77606,1919-09-07,Western Kentucky,USA,6-8,203.0,1,Center,Inactive,N
371,1967-12-21,Michigan,USA,Unknown,0.0,11,Forward,Inactive,N
202407,1987-08-12,Alabama-Birmingham,USA,6-7,215.0,4,Guard-Forward,Inactive,N
200794,1985-02-10,Louisiana Tech,USA,6-7,257.0,17,Forward,Inactive,N
1629003,1996-09-26,Southern Methodist,USA,6-5,205.0,5,Guard-Forward,Active,N
114,1971-05-05,Southern California,USA,6-5,210.0,4,Guard,Inactive,N
77610,1922-02-23,UCLA,USA,6-2,185.0,2,Guard,Inactive,N
65,1971-09-08,Louisville,USA,6-6,210.0,5,Guard,Inactive,N
1631169,2002-11-25,Memphis,USA,6-8,205.0,1,Forward,Active,N
202703,1991-02-11,Real Madrid,Montenegro,6-10,250.0,6,Forward,Inactive,N
77613,1923-12-21,Utah,USA,5-7,150.0,1,Guard,Inactive,N
1954,1975-08-19,George Mason,USA,6-2,185.0,2,Guard,Inactive,N
1630558,1998-09-05,Baylor,USA,6-0,202.0,2,Guard,Active,N
1628378,1996-09-07,Louisville,USA,6-1,215.0,6,Guard,Active,N
77615,1956-01-01,Auburn,USA,6-7,215.0,10,Forward,Inactive,N
77616,1923-03-19,Sam Houston State,USA,6-6,0.0,1,Center,Inactive,N
417,1963-09-02,Mercer,USA,6-7,215.0,13,Forward,Inactive,N
203183,1989-08-07,Alabama,USA,6-6,216.0,2,Forward,Inactive,N
203502,1992-04-07,North Texas,USA,Unknown,0.0,3,Unknown,Inactive,N
1628513,1993-08-03,Iowa State,Canada,6-3,218.0,4,Guard,Inactive,N
77618,1947-12-30,Toledo,USA,6-7,215.0,13,Forward,Inactive,N
77619,1931-01-19,Temple,USA,6-4,190.0,1,Forward,Inactive,N
1749,1975-09-01,Rhode Island,USA,6-4,215.0,12,Guard,Inactive,N
211,1970-02-01,Pittsburgh,USA,6-11,235.0,3,Center,Inactive,N
1630596,2001-06-18,Southern California,USA,6-11,215.0,2,Center,Active,N
1630600,1999-09-24,Southern California,USA,6-8,238.0,1,Forward,Active,N
77621,1954-11-05,UNLV,USA,6-8,210.0,1,Forward,Inactive,N
77622,1921-04-13,Youngstown State,USA,6-4,190.0,4,Forward,Inactive,N
2040,1978-06-15,UCLA,France,6-10,260.0,5,Forward,Inactive,N
77623,1957-01-03,Kansas,USA,7-0,250.0,12,Center,Inactive,N
1629690,1998-07-18,Mega Basket,France,6-4,190.0,3,Guard,Inactive,N
77624,1931-10-01,Columbia,USA,6-6,200.0,1,Forward,Inactive,N
77625,1943-04-17,Lewis,USA,6-8,230.0,1,Forward,Inactive,N
77626,1957-09-21,Arkansas,USA,6-4,180.0,11,Guard,Inactive,N
1631320,1995-12-24,Cal-Davis,Nigeria,6-5,223.0,1,Forward,Inactive,N
77627,1955-02-06,Arizona,USA,6-0,170.0,6,Guard,Inactive,N
1628370,1998-02-04,Kentucky,USA,6-3,200.0,6,Guard,Active,N
202328,1990-06-04,Georgetown,USA,6-10,250.0,11,Forward-Center,Inactive,N
77628,1968-04-16,North Carolina State,USA,6-3,185.0,1,Guard,Inactive,N
77630,1940-08-22,Texas-Pan American,USA,6-4,220.0,1,Forward,Inactive,N
376,1971-09-23,North Carolina,USA,7-0,270.0,9,Center,Inactive,N
1630541,2002-05-31,Arkansas,USA,6-5,211.0,2,Guard,Active,N
200081,1980-06-13,Meridian CC,USA,6-8,205.0,6,Forward,Inactive,N
1629875,1995-01-02,Morehead State,USA,6-0,165.0,2,Guard,Active,N
77631,1930-07-08,Villanova,USA,6-5,215.0,1,Forward,Inactive,N
1629760,1995-02-07,Texas Tech,USA,6-2,199.0,2,Guard,Inactive,N
77632,1964-07-02,Loyola-Chicago,USA,6-9,215.0,1,Forward,Inactive,N
1628500,1995-05-13,Southern Methodist,USA,6-8,220.0,2,Forward,Inactive,N
202734,1989-02-25,Purdue,USA,6-3,191.0,11,Guard,Inactive,N
77634,1932-09-24,La Salle,USA,6-5,180.0,3,Forward,Inactive,N
77633,1958-03-03,Texas-Austin,USA,6-1,175.0,9,Guard,Inactive,N
77635,1957-05-05,West Virginia,USA,6-1,170.0,3,Guard,Inactive,N
1630,1975-11-04,Nebraska,USA,7-0,225.0,14,Forward-Center,Inactive,N
77636,1946-08-27,Texas-Pan American,USA,6-11,205.0,9,Center,Inactive,N
77637,1962-01-16,West Virginia State,USA,7-0,260.0,1,Center,Inactive,N
929,1965-12-28,Tulsa,USA,6-4,200.0,5,Guard,Inactive,N
1631111,2001-09-18,Duke,USA,6-5,215.0,1,Guard,Active,N
1629630,1999-08-10,Murray State,USA,6-2,174.0,4,Guard,Active,N
203961,1991-12-24,Oregon State,USA,6-10,238.0,5,Forward-Center,Inactive,N
77639,1938-03-11,Louisiana Tech,USA,6-7,215.0,5,Forward,Inactive,N
77640,1960-08-23,Wake Forest,USA,6-8,205.0,1,Guard,Inactive,N
1629752,1997-04-17,Indiana,USA,6-7,232.0,4,Forward,Inactive,N
77642,1922-08-03,New Mexico Tech,USA,6-9,230.0,2,Center,Inactive,N
77644,1969-04-22,Pittsburgh,USA,6-10,235.0,1,Center,Inactive,N
356,1966-01-20,Auburn,USA,6-8,228.0,11,Forward,Inactive,N
202721,1991-01-03,Michigan,USA,6-4,195.0,5,Guard,Inactive,N
77647,1969-04-02,Arkansas,USA,6-8,229.0,1,Forward,Inactive,N
1628537,1995-09-19,Molloy,USA,6-5,185.0,3,Guard,Inactive,N
202693,1989-09-02,Kansas,USA,6-9,245.0,12,Forward,Active,N
77646,1925-03-14,Northwestern,USA,6-2,195.0,1,Forward,Inactive,N
1628420,1995-06-27,Iowa State,USA,6-2,183.0,6,Guard,Active,N
201043,1986-01-02,Kentucky,USA,6-11,275.0,5,Center,Inactive,N
2242,1979-01-11,Maryland,USA,Unknown,0.0,3,Unknown,Inactive,N
200747,1984-07-19,Gonzaga,USA,6-8,205.0,4,Forward,Inactive,N
77649,1967-08-16,Loyola-Maryland,USA,6-4,195.0,1,Guard,Inactive,N
201627,1985-09-27,Georgia Tech,USA,6-5,210.0,10,Guard,Inactive,N
132,1971-08-10,Louisville,USA,6-7,195.0,1,Guard,Inactive,N
1972,1967-05-18,Seton Hall,USA,6-3,180.0,3,Forward,Inactive,N
77653,1955-12-26,Seton Hall,USA,6-8,195.0,2,Forward,Inactive,N
77654,1958-11-11,Northeastern,USA,6-2,185.0,2,Guard,Inactive,N
734,1972-03-25,Syracuse,USA,6-5,185.0,3,Guard,Inactive,N
202700,1990-09-20,Lithuania,Lithuania,7-0,220.0,7,Forward-Center,Inactive,N
1628405,1995-05-04,Baylor,USA,6-8,230.0,4,Forward,Inactive,N
2069,1976-09-09,Utah,Finland,6-11,247.0,2,Center-Forward,Inactive,N
203102,1990-11-18,Mississippi State,USA,6-10,240.0,2,Forward,Inactive,N
297,1970-02-08,Georgetown,USA,6-10,261.0,16,Center,Inactive,N
202389,1986-07-16,Khimki,Russia,7-1,275.0,10,Center,Inactive,N
77657,1924-02-26,Eastern Kentucky,USA,6-5,185.0,1,Forward,Inactive,N
1626144,1996-03-05,Guangdong,DRC,6-3,200.0,7,Guard,Inactive,N
77658,1944-03-12,San Francisco,USA,6-8,230.0,7,Forward,Inactive,N
201957,1989-02-14,Ohio State,USA,7-0,275.0,5,Center,Inactive,N
904,1963-07-30,St. John's (NY),USA,Unknown,0.0,16,Forward,Inactive,N
204098,1992-06-01,Rhode Island,USA,6-4,173.0,2,Guard,Inactive,N
77665,1922-01-05,Dartmouth,USA,5-11,170.0,2,Guard,Inactive,N
49,1971-02-14,Pau Orthez,Romania,7-7,303.0,7,Center,Inactive,N
1630278,1998-01-29,Denver,USA,6-5,200.0,1,Guard,Inactive,N
77668,1952-07-15,Louisville,USA,6-4,190.0,1,Guard,Inactive,N
77669,1948-05-09,Niagara,USA,5-9,165.0,13,Guard,Inactive,N
203513,1990-10-26,Florida,Finland,6-10,230.0,1,Forward,Inactive,N
77670,1962-06-26,Boston College,USA,6-9,220.0,4,Forward,Inactive,N
77671,1924-09-13,Simon Gratz HS (PA),USA,6-2,175.0,1,Forward,Inactive,N
203122,1990-03-06,Tennessee Tech,USA,6-6,185.0,2,Guard,Inactive,N
77673,1964-07-29,Jacksonville,USA,6-5,225.0,1,Forward,Inactive,N
77674,1963-12-24,California-Irvine,USA,6-9,220.0,5,Center,Inactive,N
2211,1980-05-02,Notre Dame,USA,6-11,245.0,12,Forward-Center,Inactive,N
1630530,2000-06-18,Virginia,USA,6-8,206.0,2,Forward,Active,N
1627749,1996-09-19,Washington,USA,6-5,180.0,6,Guard,Active,N
2436,1979-07-29,Shaw,USA,6-3,200.0,9,Guard,Inactive,N
1627750,1997-02-23,Kentucky,Canada,6-4,215.0,6,Guard,Active,N
1631099,2000-08-19,Iowa,USA,6-8,225.0,1,Forward,Active,N
77675,1928-04-20,St. Bonaventure,USA,6-2,190.0,3,Guard,Inactive,N
441,1973-04-20,California,USA,6-7,235.0,11,Forward,Inactive,N
145,1971-07-25,UCLA,USA,6-7,230.0,13,Forward,Inactive,N
77676,1943-09-07,Detroit,USA,6-8,215.0,6,Forward,Inactive,N
203315,1989-11-08,Wichita State,USA,6-5,195.0,3,Forward,Inactive,N
1629058,1999-05-08,Cedevita,Bosnia and Herzegovina,6-9,217.0,3,Guard-Forward,Inactive,N
203488,1991-07-01,Bucknell,USA,6-11,240.0,10,Forward-Center,Active,N
77677,1918-07-25,Temple,USA,5-9,145.0,3,Guard,Inactive,N
1054,1969-10-28,Maryland,USA,6-10,238.0,4,Forward,Inactive,N
87,1966-06-25,Georgetown,Congo,7-2,260.0,19,Center,Inactive,N
982,1974-09-26,Maccabi Tel Aviv,Estonia,6-9,235.0,2,Forward,Inactive,N
939,1963-09-15,Arkansas-Little Rock,USA,6-6,180.0,9,Guard,Inactive,N
1629004,1997-06-10,Kansas,Ukraine,6-7,205.0,5,Guard-Forward,Active,N
1626122,1973-12-12,North Carolina,Unknown,6-8,245.0,1,Forward,Inactive,N
2055,1975-06-16,Auburn,Senegal,7-0,255.0,6,Center,Inactive,N
77681,1929-09-03,Louisville,USA,6-3,185.0,1,Forward,Inactive,N
77682,1933-12-06,New York University,USA,6-6,210.0,1,Forward,Inactive,N
2411,1980-07-03,Benetton Treviso,Slovenia,6-9,221.0,7,Forward,Inactive,N
1627846,1993-09-25,Iowa State,Egypt,6-5,225.0,5,Forward,Inactive,N
77683,1928-05-18,Loyola-Chicago,USA,6-0,190.0,1,Guard,Inactive,N
77684,1924-01-03,Akron,USA,6-1,185.0,1,Guard,Inactive,N
1924,1975-02-22,TCU,USA,6-9,241.0,6,Forward,Inactive,N
2059,1976-07-11,Oklahoma,Mexico,6-8,235.0,13,Forward,Inactive,N
1626204,1993-01-01,Wyoming,USA,6-8,245.0,8,Forward-Center,Active,N
77686,1923-02-03,San Francisco,USA,6-2,185.0,1,Guard,Inactive,N
77688,1950-08-24,Hawaii,USA,6-8,195.0,4,Forward,Inactive,N
77687,1942-07-24,Kentucky,USA,6-5,215.0,1,Forward,Inactive,N
959,1974-02-07,Santa Clara,Canada,6-3,178.0,19,Guard,Inactive,N
77689,1950-01-14,UCLA,USA,6-11,240.0,8,Center,Inactive,N
77690,1972-01-21,Louisiana-Monroe,USA,5-11,175.0,1,Guard,Inactive,N
77692,1958-10-05,Louisiana-Monroe,USA,6-3,185.0,3,Guard,Inactive,N
77693,1934-10-07,UCLA,USA,6-6,225.0,10,Forward,Inactive,N
202380,1987-01-12,Rutgers,Senegal,7-0,235.0,3,Center,Inactive,N
101238,1977-09-03,Dijon,Senegal,7-0,205.0,1,Center,Inactive,N
1626254,1992-06-18,Ohio,Senegal,6-9,200.0,2,Forward,Inactive,N
77694,1964-02-16,Georgia Tech,USA,6-5,165.0,2,Guard,Inactive,N
202390,1984-10-03,Towson,USA,6-4,210.0,7,Guard,Inactive,N
77695,1930-05-21,Wofford,USA,6-11,235.0,2,Center,Inactive,N
77697,1960-02-19,Kansas State,USA,6-7,238.0,10,Forward,Inactive,N
77698,1921-06-12,Seton Hall,USA,6-3,200.0,1,Forward,Inactive,N
201634,1985-11-02,Duke,USA,6-4,200.0,2,Guard,Inactive,N
77700,1940-05-15,Iowa,USA,6-6,210.0,14,Forward,Inactive,N
2749,1982-02-09,St. Joseph's (PA),USA,6-0,190.0,15,Guard,Inactive,N
77701,1951-05-28,Washington,USA,6-3,190.0,5,Guard,Inactive,N
1129,1972-02-20,Weber State,USA,6-3,208.0,1,Guard,Inactive,N
1630612,1999-03-22,Texas Christian,USA,6-4,200.0,2,Guard,Inactive,N
1838,1976-01-31,UNLV,USA,6-6,245.0,4,Forward-Guard,Inactive,N
1630174,1999-10-16,Vanderbilt,USA,6-5,215.0,3,Guard-Forward,Active,N
77704,1965-02-16,Duke,USA,7-2,260.0,1,Forward,Inactive,N
1725,1976-05-30,Virtus Bologna,Slovenia,7-0,255.0,13,Center,Inactive,N
203526,1992-05-19,Murcia,Brazil,6-2,180.0,8,Guard,Active,N
